,id,age,ova,pot,value,release clause,total stats,base stats
609,165239,32,74,74,4400000,6600000,1787,366
610,165247,33,73,73,2200000,4800000,1385,413
611,165269,33,64,64,275000,481000,1631,347
612,165321,34,68,68,325000,569000,1857,383
613,165441,33,59,59,90000,158000,1658,349
614,165485,32,65,65,325000,569000,1814,379
615,165493,35,70,70,475000,689000,1212,390
616,165501,34,76,76,2300000,400000,1857,366
617,165502,33,62,62,160000,280000,1135,350
618,165509,32,63,63,300000,525000,1725,354
619,165517,34,73,73,1500000,2300000,1892,391
620,165526,34,71,71,875000,1400000,1496,311
621,165531,33,74,74,3400000,5800000,1900,409
622,165536,34,74,74,2100000,3600000,1605,324
623,165560,32,74,74,4500000,6800000,1879,395
624,165735,38,72,72,325000,553000,1180,406
625,165769,39,74,74,575000,949000,1187,399
626,165788,33,70,70,1100000,1800000,1803,364
627,165880,36,62,62,60000,75000,1688,344
628,165889,34,69,69,550000,688000,1829,370
629,166072,36,74,74,1100000,200000,1546,324
630,166074,29,72,72,300000,4800000,1906,420
631,166080,31,71,71,2100000,400000,1896,391
632,166093,34,73,73,1200000,2300000,1832,375
633,166097,33,68,68,475000,903000,1211,392
634,166113,32,63,63,200000,350000,1680,352
635,166114,33,68,68,575000,978000,1781,370
636,166539,23,65,74,825000,1400000,1665,366
637,166706,35,78,78,3100000,5900000,1600,344
638,166708,31,74,74,4900000,7400000,1836,389
639,166713,34,58,58,60000,93000,1162,326
640,166764,32,68,68,550000,963000,1207,386
641,166838,32,69,69,825000,1600000,1771,369
642,166841,33,67,67,350000,613000,1784,378
643,166847,31,64,64,375000,656000,1789,373
644,166879,36,61,61,50000,63000,1366,287
645,166919,30,67,67,575000,1100000,1756,366
646,166928,34,66,66,325000,520000,1857,392
647,166937,29,74,75,4400000,6900000,1132,406
648,167180,34,64,64,220000,275000,1811,374
649,167308,32,68,68,300000,1100000,1846,383
650,167397,34,80,80,800000,15200000,1969,401
651,167431,33,73,73,2300000,4100000,1988,401
652,167435,33,70,70,950000,1600000,1150,382
653,167437,34,64,64,240000,348000,1477,307
654,167452,37,72,72,975000,1800000,1899,385
655,167495,34,89,89,2900000,47900000,1515,497
656,167512,32,66,66,500000,875000,1695,371
657,167514,34,76,76,2700000,4600000,2027,425
658,167519,31,67,67,550000,688000,1812,387
659,167524,32,72,72,1900000,300000,1879,395
660,167532,32,73,73,2500000,4300000,1971,407
661,167549,30,75,75,4800000,7200000,1969,419
662,167599,31,70,70,1500000,1900000,1861,367
663,167601,33,71,71,1100000,1800000,1854,401
664,167628,33,81,81,9500000,1900000,1277,446
665,167664,32,83,83,20500000,30800000,1906,401
666,167665,35,75,75,2100000,4600000,1890,381
667,167666,34,72,72,1300000,2100000,1201,412
668,167669,35,73,73,1800000,2700000,1906,382
669,167705,28,67,67,800000,1400000,1697,350
670,167706,31,70,70,1600000,2100000,1768,374
671,167753,32,73,73,3100000,6200000,1850,384
672,167812,29,69,69,875000,1800000,1629,352
673,167841,31,67,67,675000,1200000,1867,384
674,167905,33,77,77,400000,8600000,2063,441
675,167925,34,64,64,170000,264000,1581,322
676,167931,33,69,69,575000,1100000,1152,390
677,167933,35,71,71,750000,1500000,1737,348
678,167943,33,76,76,4500000,8600000,2084,424
679,167948,33,87,87,2700000,51300000,1361,476
680,167959,33,74,74,300000,5100000,1164,401
681,168297,32,73,73,2300000,2900000,1045,374
682,168312,31,77,77,600000,10200000,1973,427
683,168326,33,72,72,1500000,2700000,1716,369
684,168354,34,74,74,2500000,500000,1155,399
685,168379,32,70,70,1400000,2200000,1872,384
686,168435,33,84,84,1700000,28900000,1260,457
687,168530,34,75,75,2500000,500000,1570,343
688,168533,34,64,64,240000,372000,1448,299
689,168542,34,86,86,22500000,47300000,2060,421
690,168565,34,75,75,3500000,700000,1923,404
691,168580,36,69,69,210000,452000,1585,330
692,168585,35,73,73,1200000,1800000,1666,346
693,168607,34,79,79,4400000,9200000,1982,411
694,168609,35,80,80,4500000,700000,1880,407
695,168621,31,76,76,6500000,8500000,2039,436
696,168630,31,64,64,300000,600000,1754,356
697,168650,31,69,69,900000,1400000,1808,360
698,168651,32,82,82,1700000,35700000,2142,447
699,168732,33,70,70,1100000,1700000,1755,347
700,168879,39,63,63,100000,170000,1582,302
701,168950,33,69,69,650000,975000,1740,357
702,168965,32,70,70,1100000,1900000,1193,392
703,169051,32,74,74,3200000,6900000,2106,439
704,169100,31,67,67,675000,1300000,1789,380
705,169108,43,64,64,45000,97000,1035,336
706,169115,34,75,75,2500000,4500000,1677,346
707,169158,33,69,69,500000,750000,1662,339
708,169181,34,75,75,2900000,4400000,1359,423
709,169195,32,83,83,19500000,31200000,2181,462
710,169208,34,66,66,325000,536000,1741,354
711,169214,31,72,72,2700000,5100000,1862,398
712,169216,33,74,74,3500000,6700000,1854,394
713,169317,32,70,70,1400000,1800000,1905,396
714,169321,32,70,70,1100000,1900000,1276,403
715,169324,34,75,75,2300000,3500000,1973,415
716,169343,32,68,68,575000,834000,1773,361
717,169345,33,73,73,1800000,2600000,1946,403
718,169370,36,65,65,100000,155000,1708,365
719,169386,38,71,71,850000,1500000,1674,339
720,169404,34,66,66,275000,426000,980,351
721,169415,37,64,64,45000,77000,1181,371
722,169416,31,83,83,22500000,33800000,2005,422
723,169426,32,73,73,2500000,5300000,1901,405
724,169432,34,69,69,325000,520000,1884,380
725,169447,33,58,58,70000,88000,1729,352
726,169449,33,65,65,350000,438000,1622,345
727,169461,31,65,65,475000,831000,1807,378
728,169464,28,69,69,825000,1700000,1832,397
729,169465,34,65,65,275000,344000,1636,346
730,169493,32,69,69,650000,1200000,1145,374
731,169498,32,67,67,600000,1100000,1835,375
732,169539,33,64,64,210000,368000,1448,301
733,169571,33,63,63,220000,385000,1774,365
734,169575,33,69,69,475000,950000,1687,358
735,169586,32,67,67,600000,1100000,1749,365
736,169588,32,80,80,9500000,18100000,1717,361
737,169590,32,65,65,350000,613000,1771,359
738,169591,32,66,66,400000,700000,1705,366
739,169595,29,79,79,10500000,2000000,2047,433
740,169596,32,70,70,1100000,2100000,1532,323
741,169600,32,70,70,1100000,2100000,1771,361
742,169607,31,69,69,800000,1200000,1848,379
743,169609,32,66,66,400000,700000,1666,356
744,169638,32,72,72,1900000,3600000,1958,402
745,169648,30,67,67,725000,1300000,1696,362
746,169697,33,75,75,3600000,6800000,1199,408
747,169705,30,78,78,800000,15200000,1984,423
748,169706,31,77,77,6500000,12400000,1971,404
749,169708,29,71,71,200000,3800000,1799,380
750,169710,31,69,69,800000,1400000,1816,385
751,169721,30,68,68,675000,1300000,1675,362
752,169771,37,71,71,800000,1800000,1743,377
753,169792,30,76,76,7500000,14300000,1904,399
754,169808,34,69,69,500000,750000,1949,411
755,169907,32,61,61,200000,350000,1592,342
756,169919,30,62,62,275000,481000,1754,370
757,169941,32,69,69,825000,1700000,1791,365
758,169978,32,65,65,425000,638000,1597,325
759,170008,32,67,67,475000,903000,1169,375
760,170027,33,63,63,170000,298000,1335,286
761,170039,30,71,71,1900000,3600000,1735,377
762,170056,32,62,62,240000,420000,1660,359
763,170084,33,75,75,3600000,6800000,1177,416
764,170159,32,74,74,3600000,5600000,1954,402
765,170229,32,64,64,300000,525000,1357,296
766,170231,34,64,64,170000,247000,1457,305
767,170286,32,64,64,275000,481000,1619,346
768,170305,34,66,66,250000,438000,1781,364
769,170320,32,74,74,4400000,7900000,2028,430
770,170368,28,80,80,1500000,28500000,2115,442
771,170369,31,73,73,3500000,600000,1797,381
772,170370,30,77,77,800000,1200000,2076,433
773,170472,31,66,66,475000,594000,1761,381
774,170481,32,83,83,16500000,34700000,1911,395
775,170514,33,68,68,400000,620000,1730,367
776,170569,33,67,67,475000,736000,1704,352
777,170570,31,70,70,1600000,300000,1779,356
778,170597,32,75,75,400000,7600000,1229,406
779,170660,33,64,64,210000,305000,1484,308
780,170664,34,72,72,1600000,3500000,1899,400
781,170719,32,74,74,4400000,6200000,1817,368
782,170733,33,78,78,6500000,11700000,1866,403
783,170797,31,75,75,500000,1000000,2001,392
784,170815,31,76,76,6500000,9800000,2050,416
785,170879,32,64,64,300000,555000,1724,363
786,170890,33,83,83,12500000,18800000,2149,454
787,170923,36,71,71,425000,680000,1841,392
788,170941,34,71,71,825000,1700000,1792,376
789,171018,33,74,74,2700000,4300000,1910,399
790,171019,38,61,61,15000,35000,1126,342
791,171082,33,67,67,450000,653000,1923,396
792,171083,34,64,64,240000,300000,1661,352
793,171087,34,67,67,275000,440000,1806,377
794,171189,34,68,68,325000,520000,1601,332
795,171318,30,67,67,725000,1100000,1741,353
796,171321,32,70,70,1300000,2400000,1875,384
797,171364,33,66,66,300000,450000,1839,384
798,171378,34,73,73,1400000,2400000,1968,418
799,171490,34,67,67,325000,553000,1133,364
800,171574,35,69,69,275000,426000,1182,385
801,171579,33,80,80,9500000,2000000,2182,443
802,171688,30,77,77,8500000,17900000,2108,442
803,171791,36,78,78,2100000,400000,1612,338
804,171828,35,75,75,3100000,4700000,1964,405
805,171830,37,69,69,210000,378000,1342,295
806,171831,32,67,67,500000,750000,1644,360
807,171833,29,77,77,900000,1800000,1802,377
808,171875,31,76,76,5500000,10500000,2163,448
809,171877,32,81,81,13500000,20900000,2157,454
810,171896,33,75,75,3100000,500000,1811,382
811,171897,33,78,78,600000,12600000,2107,434
812,171919,36,77,77,1800000,3400000,1843,385
813,171972,32,75,75,500000,9500000,1999,417
814,171975,35,75,75,3100000,6800000,1808,381
815,171982,32,61,61,200000,350000,1703,365
816,171992,31,65,65,350000,543000,1192,370
817,172018,34,73,73,1500000,2600000,1633,329
818,172019,32,73,73,3100000,4300000,1813,382
819,172049,33,76,76,4700000,7100000,1885,412
820,172077,35,69,69,325000,553000,1606,335
821,172104,35,61,61,70000,95000,911,321
822,172113,32,74,74,3700000,5600000,1821,380
823,172114,34,79,79,6500000,9800000,2018,405
824,172124,33,74,74,3500000,7100000,1907,397
825,172143,34,75,75,3200000,5800000,2016,393
826,172175,31,74,74,4900000,7400000,1919,395
827,172198,34,70,70,775000,1600000,1133,398
828,172203,32,76,76,4700000,8900000,1215,399
829,172208,31,67,67,650000,813000,1863,388
830,172233,33,72,72,1800000,3200000,2078,428
831,172258,34,70,70,675000,1400000,1657,350
832,172283,32,69,69,575000,920000,1720,371
833,172285,31,71,71,200000,4500000,1997,410
834,172287,34,75,75,3200000,6700000,1975,406
835,172290,32,75,75,500000,10500000,1916,406
836,172316,33,75,75,300000,6300000,1980,413
837,172398,30,64,64,375000,469000,1554,321
838,172425,35,72,72,950000,1800000,1371,308
839,172475,31,71,71,2100000,300000,1916,397
840,172517,31,73,73,3400000,4400000,2028,429
841,172522,31,80,80,10500000,22100000,2199,462
842,172553,31,73,73,2600000,4900000,1114,393
843,172555,30,69,69,100000,1300000,1742,370
844,172649,34,71,71,1200000,1800000,1796,361
845,172672,35,73,73,1800000,3800000,1892,400
846,172680,32,62,62,230000,403000,1799,381
847,172685,33,73,73,1900000,4200000,1770,381
848,172723,33,75,75,3600000,6800000,1216,418
849,172743,29,67,67,750000,1100000,1756,373
850,172768,32,74,74,4300000,8200000,1910,391
851,172780,32,65,65,425000,744000,1656,329
852,172786,31,72,72,2700000,4900000,1838,379
853,172823,33,65,65,350000,613000,1721,357
854,172825,32,65,65,400000,660000,1672,350
855,172835,32,72,72,1800000,3200000,1455,307
856,172837,32,70,70,1100000,2400000,1275,388
857,172850,32,69,69,675000,100000,1665,346
858,172862,34,75,75,2500000,4300000,1826,378
859,172871,33,83,83,1200000,2400000,2039,426
860,172879,32,79,79,800000,15200000,1775,389
861,172904,31,70,70,1600000,300000,1780,362
862,172928,34,63,63,180000,315000,1719,356
863,172939,35,72,72,850000,1600000,1250,405
864,172952,33,62,62,180000,315000,1659,361
865,172953,32,74,74,3600000,6800000,1658,351
866,172960,32,73,73,3200000,6100000,1759,370
867,172962,29,78,78,1000000,1900000,2090,442
868,173030,32,71,71,1800000,2900000,2050,426
869,173040,33,70,70,1100000,1900000,1759,377
870,173130,32,69,69,800000,1400000,1918,398
871,173146,34,73,73,1900000,3400000,1927,396
872,173155,32,71,71,1800000,2900000,2021,431
873,173160,30,71,71,2200000,400000,1928,403
874,173162,32,69,69,850000,1300000,1719,360
875,173165,31,67,67,500000,900000,1033,354
876,173178,35,71,71,650000,100000,1227,406
877,173198,30,81,81,1300000,22100000,1656,378
878,173204,33,71,71,1100000,1700000,1862,399
879,173208,33,78,78,4700000,8500000,2071,432
880,173210,31,84,84,19500000,43700000,2179,462
881,173306,33,78,78,6500000,11100000,2091,445
882,173337,36,65,65,170000,213000,1638,338
883,173370,34,72,72,1500000,2300000,1974,401
884,173373,33,80,80,800000,15200000,1313,442
885,173401,39,60,60,20000,29000,1050,330
886,173426,32,81,81,1100000,15400000,1287,448
887,173434,33,70,70,1100000,1900000,1828,387
888,173436,32,69,69,825000,1600000,1765,369
889,173474,32,76,76,600000,900000,2131,436
890,173518,32,67,67,500000,875000,1444,302
891,173521,33,81,81,8500000,1700000,1811,390
892,173530,31,65,65,475000,903000,1719,358
893,173531,30,67,67,525000,919000,1139,383
894,173533,31,68,68,575000,1200000,1148,388
895,173538,28,61,61,250000,438000,1566,337
896,173546,31,76,76,5500000,10500000,1578,331
897,173608,30,76,76,7500000,15800000,1795,372
898,173614,32,68,68,575000,100000,1450,303
899,173660,32,63,63,230000,403000,1816,369
900,173665,31,56,56,80000,140000,1614,340
901,173666,32,64,64,350000,613000,1793,371
902,173671,33,67,67,350000,648000,1427,311
903,173673,34,67,67,300000,525000,1866,377
904,173695,33,63,63,170000,298000,1477,315
905,173703,29,72,72,2400000,400000,1770,385
906,173735,31,70,70,1300000,2500000,1789,372
907,173752,29,67,67,625000,1200000,1726,367
908,173771,35,80,80,4500000,7700000,2118,445
909,173796,33,65,65,325000,439000,1759,367
910,173818,32,75,75,5500000,11600000,1840,383
911,173836,31,62,62,275000,481000,1671,350
912,173857,36,73,73,675000,100000,1184,400
913,173859,31,67,67,675000,1300000,1745,363
914,173891,31,65,65,475000,831000,1845,399
915,173909,33,78,78,6500000,10400000,2109,438
916,174379,35,75,75,2900000,6400000,1942,399
917,174543,37,77,77,900000,1900000,1471,445
918,174547,36,69,69,210000,284000,1692,348
919,174549,34,73,73,1900000,2700000,1946,403
920,174669,33,68,68,425000,574000,1847,379
921,175092,37,69,69,210000,305000,1809,368
922,175141,35,65,65,130000,228000,1116,374
923,175254,31,78,78,9500000,16200000,1968,419
924,175314,31,71,71,1800000,3400000,1796,380
925,175316,32,65,65,325000,569000,1710,362
926,175379,33,79,79,7500000,15800000,1963,403
927,175391,35,72,72,1400000,2900000,1857,395
928,175393,35,68,68,400000,860000,1692,345
929,175613,34,68,68,325000,569000,1607,344
930,175688,32,64,64,250000,377000,1525,333
931,175753,36,68,68,300000,375000,1751,360
932,175789,32,68,68,675000,1200000,1900,404
933,175895,31,76,76,6500000,9800000,2060,435
934,175897,31,69,69,675000,1100000,1125,389
935,175932,31,73,73,300000,4500000,1820,397
936,175941,33,65,65,250000,313000,1469,320
937,175943,33,85,85,2400000,40800000,2023,423
938,175962,31,73,73,2700000,4600000,1557,321
939,175996,29,70,70,1700000,2800000,1778,364
940,176007,29,68,68,875000,1300000,1867,389
941,176009,32,75,75,500000,7500000,2030,414
942,176029,33,69,69,650000,1300000,1871,385
943,176048,35,73,73,1800000,2700000,1835,390
944,176061,35,67,67,220000,330000,1802,374
945,176062,34,68,68,450000,675000,1857,377
946,176071,33,72,72,1500000,2200000,1854,379
947,176094,33,68,68,475000,713000,1153,383
948,176104,33,73,73,2400000,4100000,1916,404
949,176137,31,71,71,2100000,3200000,1885,382
950,176209,31,67,67,525000,840000,1786,372
951,176211,35,70,70,825000,1100000,1718,356
952,176237,30,74,74,5500000,8300000,1821,384
953,176240,31,67,67,525000,761000,1789,389
954,176246,29,63,63,375000,544000,1666,359
955,176266,33,84,84,1500000,25500000,2082,434
956,176346,33,70,70,800000,100000,1882,388
957,176348,37,70,70,575000,719000,1853,375
958,176376,35,78,78,4500000,6800000,1997,429
959,176377,35,72,72,950000,1500000,1772,368
960,176389,35,69,69,275000,358000,1073,395
961,176403,35,69,69,475000,618000,1831,390
962,176475,33,72,72,200000,2700000,1733,357
963,176481,33,71,71,1500000,300000,1871,388
964,176483,33,73,73,1900000,4200000,1580,338
965,176495,37,77,77,300000,4700000,1822,406
966,176509,38,64,64,45000,97000,1112,361
967,176526,36,72,72,525000,788000,1263,393
968,176542,35,69,69,475000,665000,1762,374
969,176545,33,71,71,1400000,2400000,1812,380
970,176546,31,73,73,2600000,3700000,2048,435
971,176550,31,79,79,800000,13600000,1195,426
972,176553,34,73,73,1900000,3400000,1889,394
973,176571,30,76,76,7500000,14300000,2053,429
974,176580,33,87,87,31500000,64600000,2316,459
975,176585,37,66,66,130000,280000,1510,316
976,176592,33,62,62,140000,217000,1293,278
977,176599,36,65,65,190000,409000,1704,366
978,176600,33,79,79,800000,16800000,2015,424
979,176608,31,71,71,2100000,2800000,1832,388
980,176619,34,72,72,1600000,2200000,1885,395
981,176635,31,82,82,19500000,37100000,1846,380
982,176657,35,64,64,210000,452000,1622,348
983,176676,32,83,83,1600000,32800000,2209,472
984,176687,33,70,70,800000,1200000,1820,378
985,176693,33,72,72,1500000,2400000,1734,350
986,176717,34,71,71,875000,1100000,1612,345
987,176731,34,71,71,900000,1100000,1815,388
988,176769,34,82,82,11500000,2300000,2000,406
989,176772,31,76,76,4900000,9800000,1202,415
990,176790,32,69,69,825000,1200000,1835,382
991,176794,33,75,75,4200000,5500000,1907,389
992,176841,31,72,72,2800000,5300000,1803,379
993,176849,32,68,68,550000,963000,1703,361
994,176894,36,74,74,1900000,3800000,1959,394
995,176895,36,68,68,150000,210000,1317,387
996,176902,37,64,64,150000,203000,1762,360
997,176915,34,75,75,3200000,700000,2002,423
998,176919,34,79,79,5500000,8800000,1403,439
999,176922,34,64,64,200000,290000,1077,370
1000,176930,33,79,79,600000,8400000,2065,428
1001,176941,31,62,62,275000,481000,1573,328
1002,176942,33,70,70,800000,100000,1767,375
1003,176944,32,75,75,500000,800000,2032,412
1004,176949,31,76,76,700000,1400000,1909,395
1005,176992,34,64,64,170000,213000,1748,358
1006,176993,29,73,73,3900000,5700000,1758,359
1007,176994,33,77,77,4800000,8600000,1140,425
1008,177003,34,87,87,24500000,50200000,2252,463
1009,177019,32,75,75,4300000,6500000,1738,368
1010,177055,34,68,68,325000,406000,1743,353
1011,177105,32,69,69,800000,1300000,1921,396
1012,177107,33,63,63,170000,247000,1606,345
1013,177129,34,70,70,675000,1100000,1767,355
1014,177134,35,72,72,1400000,2700000,1889,393
1015,177137,31,73,73,300000,6300000,1780,373
1016,177138,34,68,68,450000,675000,1818,380
1017,177151,31,70,70,1600000,3200000,1743,365
1018,177156,33,62,62,140000,203000,1414,295
1019,177159,31,75,75,600000,10200000,1976,417
1020,177273,32,72,72,200000,3400000,1758,373
1021,177280,34,72,72,1200000,1600000,1670,356
1022,177285,34,62,62,120000,210000,1607,334
1023,177294,32,66,66,475000,831000,1856,398
1024,177299,34,73,73,1800000,3900000,1139,402
1025,177315,36,64,64,150000,263000,1654,335
1026,177320,32,68,68,575000,978000,1735,364
